runid,ninf,ninf_cem,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,csm_avg,cem_scm,cem_avg,onenn,tmle1,tmle2,aipw1,aipw2
82,4,29,0,-0.5134295198951646,-1.1274219723421197,-1.243150012828142,-0.62647246844464,-0.7632123296598083,-0.2748525671225446,-1.6976455135068536,-1.101592758317893,0.1404887114916793,0.30095406283906145,0.36194545812657575,-0.679145971992563,-1.678050910958229,0.07238057600344258,-0.31486361019119385,-1.2797331379174615
84,7,33,0,-3.5735954381870645,-2.024538487438421,-0.6069040324269235,-0.0527870177546732,-0.7289080027521931,-0.9816042697894849,-2.8249511823463855,-0.39805971517077055,-0.19027443782905262,0.25122344757279036,0.19788655624509577,0.2169152644006509,-1.770498824960906,-0.4656780240724865,-2.342107614689884,-1.4189584728961753
83,2,25,0,-0.9553480275551278,0.5588434190035132,-0.5044927864894468,0.5171725660859098,-0.29364022467589995,-0.5332838918679448,-1.1414661548128935,0.3304020944940662,1.0552002528068067,1.0481520242593843,0.8476523111121668,1.9250821587523719,0.08992991430217012,-0.20769819010401228,0.9110058689107641,-0.42486862946502574
86,3,23,0,-1.8659009892096412,0.5881378088118625,-0.573065124097643,-0.23132646729036066,-0.3718730392833322,0.646333608738769,-1.2156437526504709,1.0168053483423867,1.8000529438940127,-0.6101039009716951,-0.6376380860083746,1.7008635988649292,0.2424657023145899,-0.522003095009641,1.6735856544374743,-1.9237907199075455
85,1,24,0,-0.47985660036969957,-0.409271386941656,0.02578850910590269,0.6384626950508437,0.37691416537728284,0.16908630644214107,-0.7468663655800922,-0.21862266982434697,0.4138275185044753,-0.7843351859381018,-0.8217553934309088,0.2781128186542299,-0.27800728186025603,0.6359946892694006,-0.2644190103681582,-0.1901569535442933
87,2,25,0,-1.090145366010769,-1.1825123468963312,-0.0856718646150183,0.0768203968222026,-0.3345856943889386,0.15487017199708486,-1.4076667787402775,-0.3105517835419702,0.511743595621005,-0.6878524230440202,-0.7365070103615117,0.4497968001768351,-2.2376353988375657,0.39251635765881476,-0.7396352417416052,-0.45699391339622464
88,3,34,0,0.3348350384830381,1.087033683766042,-0.4494186419709525,-0.5559079888831568,-0.7188520133906522,0.4818897306362686,0.06135775230814655,0.8953219764804929,1.29540914865371,-1.1138944439385452,-1.154473711611924,2.092778415844883,1.257540386403998,-0.7200460873458514,1.6723199775987574,0.28780744978932815
89,2,28,0,-0.22300878274559466,0.40685860190427636,0.1817218986625555,0.5193118620846744,-0.32802355781139453,0.35700685908168595,0.2688708619841309,-0.01837801002203321,1.22970966326369,0.27280542337796376,0.4930634987123703,0.6232744614213521,0.31603174530907546,-0.013213386542736355,0.5873915507659431,-0.332660686962732
91,6,30,0,-1.6626575316877323,-1.2491551359097546,-0.5444072825846247,-0.23814310676543332,-0.020393731688804373,-0.5227911056766272,-1.6133841922644514,0.11795063448217125,0.04296613658634918,0.28445021304642903,0.21557090859934025,0.7159234642471102,-1.6396051255325395,-0.07119744221072026,-1.3889869734898261,-1.1961165877350073
90,1,27,0,-0.25321461201368933,-0.24518119868128618,-0.067600449492643655,-0.08781008754538855,-0.017243995185059653,-0.5320004567713976,0.14426736205339008,0.66812618895679865,0.9621111808417275,0.5431132772657699,0.7147226020404882,0.35701486294289797,-1.1180141930575966,0.13249047178719206,-0.45321308229057977,-0.2642656784709534
