runid,ninf,ninf_cem,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,cem_avg,onenn,tmle1,aipw1
105,3,0,0,0.18589208410484748,0.5829074041884352,-0.31181021903489903,0.09576796294056064,-1.5937556066820306,0.11512024025521228,-1.7129727469621363,0.40577364130700566,1.2673423865266624,1.6851709886837511,0.4168202741099268,0.5599997935059412
106,6,0,0,-0.18762863446809153,0.11489531369184558,-0.4268360960054576,0.1625334032736818,-2.3289134269730916,0.565289166676969,-2.4169673937329437,0.45564211668264587,0.10691754724172187,1.0589216636819785,0.07660642764218338,0.31220436333524143
107,4,0,0,-0.05552656217266705,0.20783415425894525,0.0284300844083063,0.06305985195020515,0.26126484214164075,0.3665042517533603,0.12576535153500057,0.27613744216105474,-0.6506195492627116,0.9101079377811114,-0.06782031381041505,0.5569088967258308
108,7,0,0,0.538838959955867,1.6378709717604734,0.47209851965682414,0.7387739405316829,-3.3633823463284918,-0.22549763713371718,-2.270057305565916,1.068534470132736,-0.9001752755754002,2.080554119201641,0.9946805487065934,1.7535710927794874
109,5,0,0,-1.8297197227744872,-1.3374748943903967,-1.6161372333031983,-0.9690742922768022,-2.7053473778040753,-1.4745004057917894,-2.3635049050087105,0.017744074868518034,-0.3814031696684923,1.360930004757546,-1.8709260716678742,-0.8846609727675562
110,4,0,0,-2.614190572341254,-3.2608849598541543,-0.7751576787844447,-0.5004104202177245,-1.0008316425470385,-0.9636082291271508,-2.928972517723178,0.7243713915521761,0.29538895418552613,1.7222840461488147,-3.510005544192557,-2.7679116668011225
111,11,0,0,0.22878465463646513,0.3345041955985577,0.11089609645924092,0.6004611942517107,-1.0127480100367712,0.5202174864986766,-1.0955856637972285,0.46256560658968393,-1.1606736645020947,1.4829721270301146,0.4190856749715256,0.9255502412687445
112,5,0,0,-0.2681393158782184,-0.4029001848345084,-0.6930995715815298,-0.6132081247695159,-2.8322888606439376,-0.7085302873053392,-2.768282980659344,-0.5698312477926963,0.34986143090919075,0.7383021396378053,-0.797576432217848,0.07226528709178776
113,5,0,0,3.2122567116197365,0.8731148191707936,-0.5850775007902431,-0.6025373063625051,-0.8488227348245785,0.39568695796798625,0.002591957557475766,0.9742763555313134,-0.6926213020621965,2.1064149340720606,0.5752915110742461,2.5995583914839497
114,2,0,0,0.838045883686731,0.23681780095416993,-0.4679692080180171,-0.6074914268834419,-0.6511540815450957,-0.5198779901696975,-1.1054961788289637,-0.07327743227574857,0.20935014773552751,0.538402758472615,-0.3707150998809602,0.7576929763511454
115,4,0,0,0.15108158323113674,0.3684173721987518,0.04247536425161158,0.5356417849271502,-1.9616058976657356,-0.4828506217281232,-3.61174864415755,0.927524387070938,2.519691910882978,2.480310897176582,-1.0574585284305262,0.83997959034314
116,3,0,0,1.3580676233010491,-0.5033854021215562,-0.3336345516535735,-0.6120768005066837,1.1885123060125733,-0.3390756329142457,0.9389018235875906,1.395488170246015,1.061174431779701,1.2346152479574695,-0.3376022115403365,0.23988060041032516
117,3,0,0,-3.5345414612976707,-1.6774560242044676,-0.1518419069718977,0.7018544255687074,-4.929525735125676,-0.22539979606773475,-4.601663414211255,-0.8180032640937678,-1.4727792690002697,-0.2993011902701439,-1.8949840615116706,-2.240741928302938
118,2,0,0,0.7936848742352414,0.3057716382079336,-0.035338478941481455,0.4999393605419105,-2.4629410854819405,-0.18534332216802873,-1.488855441106823,0.5802162454995301,-1.3482136305631371,1.522678766573092,-0.36173155385580613,1.1338490301809143
119,3,0,0,-0.22780524964210525,-0.45143694019877856,-1.0415900422680382,-0.7652491740438236,-4.596036301278754,-0.4178083666074901,-4.250548905802898,1.2595857449579073,1.6367478398278434,1.2308641611724456,-0.27952925877905954,-0.4026693056631697
120,2,0,0,1.4286308272982744,0.9337135783650545,-0.4099583644913718,0.8068367691561168,-2.1324423101931034,-4.48422127341016,-1.8746003636590682,-1.5473835602071624,1.1772951577522943,-0.6078503722316917,-0.17521306423252297,1.1808174533199325
121,2,0,0,0.7190200826051596,1.0625186562255884,0.06474070917922514,0.18242462294892195,-1.2399844204877344,0.14167849578227987,-0.8652453118480432,-0.009521711004137678,0.5954663257152215,0.3545539893583305,0.9542607877519736,0.9040935880695096
122,5,0,0,-2.1316656286643285,-1.1298855841405278,0.21391863783612575,0.8150042983503863,-2.6325604115220465,0.621022031175892,-3.8050405220402146,-1.2421798322970155,-0.6938258052740716,0.4340375317360943,-1.3352030486537663,-1.2987373632580401
123,2,0,0,-2.1066006519852065,0.9124521205967566,-0.23075431297775229,0.16992636486524293,-1.8432979341924831,-0.7368116339866582,-2.0693152149818266,0.0163180659824933,-0.264272605931124,1.375706818197505,0.7304108254012689,1.532921130711578
124,0,0,0,-1.9815361542933863,-0.8784206851259713,-0.37021227121473466,0.24158200557336296,-2.833966914327917,-0.5642097961945645,-3.0826605221818477,-0.5921251593319612,0.16785713042546568,0.977068560407452,-0.9777327370717385,-0.46844334671269944
125,4,0,0,-1.3353914584575133,-1.5961157857023434,-0.8738716959632118,-0.8893684892550179,-1.4413842526196208,-0.5945916470577206,-1.7189637067638754,0.377653940702233,-0.3541184050835988,1.1033868129191609,-1.9381592264951326,-1.538545478885154
126,3,0,0,-1.08917137784956,-1.7324135245862031,0.17727009193714505,0.2790535026021891,-1.5366391842366556,-0.4572663976372411,-1.5842052308998458,-0.1951774054937161,0.4821207844408346,0.426222437497751,-1.9607655301183917,-1.6493457162931402
127,4,0,0,-3.545125993205099,-1.1954971049565053,-0.5348092787994769,2.3583491243072836,-10.873241297637541,-2.136668653886902,-12.354135720014542,-1.9661221374544153,-1.6185613181318512,-1.281553635764178,-1.514251337060533,-0.9793669309862028
128,1,0,0,-0.00984155779691509,-0.16070416135895638,-0.2881256202431173,0.6166355781809386,-2.0823175939524483,-0.5170647380128104,-1.6577968741044424,0.6481709183065467,-1.1571160659317004,1.6494524787877012,-0.29225412795029876,0.1468457256170662
129,4,0,0,-1.0425122011278427,-0.32737116478964623,-0.7524697765051931,-0.5000732531907707,-2.1602554428873724,-0.4969387449695839,-2.228181717335402,0.3445998005390418,0.05072639138681101,0.9949407322129016,-0.3044469733207876,0.05059330430466359
130,3,0,0,-1.399923343332829,0.376012502257022,-0.19398626005747222,0.4680724638609396,-2.861610807459136,-0.8020838625350866,-3.0938485766179706,0.46428234759924614,-0.5697210607017196,0.8370368281159015,-0.3664195170519479,0.6194027394607386
131,4,0,0,-0.7066593404316626,-0.6734286104672575,-0.8118240867860154,-0.5149722174586444,-1.6395105758286788,-0.6487311767298607,-2.130778830325543,1.4691300442589075,1.1140468359489226,1.5695435163710876,-0.9328210745833454,-0.6165120304228187
132,4,0,0,-1.438958083864434,-0.45114352069819574,-0.2941740502819252,0.5686420789232864,-1.9285430927040532,-0.2781928108865568,-2.4305994629012124,-0.18606237384570612,-0.8347461081848087,0.19301523905016538,-0.7477328547812874,-0.6222039998717844
133,2,0,0,1.2548696613825276,0.9327526244474873,0.419552979946606,0.7178412535824895,-2.9681374695570435,-0.005629340509106129,-3.2350005299152453,2.2024149675626603,0.6768956545696305,2.9115154047772807,0.27487981586614696,1.2247273785647599
134,3,0,0,-0.07990753215470736,-1.363442161740692,-0.1413455152527332,1.1433626487848032,-6.902216488473884,0.8242607087057365,-5.230887116903024,0.7231781697765172,-0.8297516343849085,0.026536208238549186,-3.547783295012476,-0.5627821792401451
135,5,0,0,-0.19558573961446868,-0.6500468059389144,-1.043897090320983,-1.0051543854175138,-1.088765056232688,-1.336075008241325,-1.4530177305049294,-0.8188515900954068,1.354680223234567,2.2750265077003817,-0.3176089868655034,-0.3251408250644485
136,5,0,0,2.0821353363378687,0.49426659800420314,-0.4045123659150702,-0.4434090806372163,0.22854320657387014,-0.05196297269318162,0.32539198342045683,0.5648324583624547,0.17287787291394752,1.4617063663200147,0.3797470719904918,0.9337684328701542
137,5,0,0,0.1959068363978167,0.6619990381010767,-0.4643696059561737,-0.16119328454519433,-1.1194937969901377,-0.531710420262316,-1.1235878852635048,0.5789039191932899,0.48943720897669385,1.988568532916144,0.5726791992385074,0.38692120461783747
